По дням,Количество заказ-нарядов,Работ,Всего по заказ-наряду
2022-07-09 00:00:00,15.0,18300.0,18300.0
2022-07-10 00:00:00,12.0,17750.0,17750.0
2022-07-11 00:00:00,10.0,13900.0,13900.0
2022-07-12 00:00:00,11.0,14100.0,14100.0
2022-07-13 00:00:00,14.0,16100.0,16100.0
2022-07-14 00:00:00,6.0,8550.0,8550.0
2022-07-15 00:00:00,16.0,17000.0,17000.0
2022-07-16 00:00:00,14.0,14750.0,14750.0
2022-07-17 00:00:00,7.0,6150.0,6150.0
2022-07-18 00:00:00,13.0,13750.0,13750.0
2022-07-19 00:00:00,15.0,18400.0,18400.0
2022-07-20 00:00:00,11.0,17200.0,17200.0
2022-07-21 00:00:00,14.0,15150.0,15150.0
2022-07-22 00:00:00,19.0,24450.0,24450.0
2022-07-23 00:00:00,14.0,18450.0,18450.0
2022-07-24 00:00:00,6.0,8800.0,8800.0
2022-07-25 00:00:00,17.0,21550.0,21550.0
2022-07-26 00:00:00,11.0,13550.0,13550.0
2022-07-27 00:00:00,14.0,15050.0,15050.0
2022-07-28 00:00:00,17.0,18750.0,18750.0
2022-07-29 00:00:00,12.0,11900.0,11900.0
2022-07-30 00:00:00,14.0,16850.0,16850.0
2022-07-31 00:00:00,13.0,18850.0,18850.0
2022-08-01 00:00:00,8.0,10300.0,10300.0
2022-08-02 00:00:00,11.0,13600.0,13600.0
2022-08-03 00:00:00,15.0,20700.0,20700.0
2022-08-04 00:00:00,16.0,22400.0,22400.0
2022-08-05 00:00:00,18.0,24350.0,24350.0
2022-08-06 00:00:00,9.0,13250.0,13250.0
2022-08-07 00:00:00,12.0,16900.0,16900.0
2022-08-08 00:00:00,23.0,20850.0,20850.0
2022-08-09 00:00:00,15.0,18900.0,18900.0
2022-08-10 00:00:00,13.0,13700.0,13700.0
2022-08-11 00:00:00,8.0,8450.0,8450.0
2022-08-12 00:00:00,18.0,23050.0,23050.0
2022-08-13 00:00:00,15.0,18750.0,18750.0
2022-08-14 00:00:00,4.0,2700.0,2700.0
2022-08-15 00:00:00,13.0,13350.0,13350.0
2022-08-16 00:00:00,13.0,10150.0,10150.0
2022-08-17 00:00:00,12.0,12800.0,12800.0
2022-08-18 00:00:00,12.0,14450.0,14450.0
2022-08-19 00:00:00,14.0,17450.0,17450.0
2022-08-20 00:00:00,9.0,11450.0,11450.0
2022-08-21 00:00:00,10.0,15300.0,15300.0
2022-08-22 00:00:00,11.0,10800.0,10800.0
2022-08-23 00:00:00,17.0,18850.0,18850.0
2022-08-24 00:00:00,20.0,24300.0,24300.0
2022-08-25 00:00:00,13.0,15350.0,15350.0
2022-08-26 00:00:00,18.0,31900.0,31900.0
2022-08-27 00:00:00,13.0,17500.0,17500.0
2022-08-28 00:00:00,9.0,12600.0,12600.0
2022-08-29 00:00:00,11.0,11400.0,11400.0
2022-08-30 00:00:00,17.0,19200.0,19200.0
2022-08-31 00:00:00,14.0,17100.0,17100.0
2022-09-01 00:00:00,12.0,14750.0,14750.0
2022-09-02 00:00:00,13.0,17950.0,17950.0
2022-09-03 00:00:00,12.0,13350.0,13350.0
2022-09-04 00:00:00,7.0,7300.0,7300.0
2022-09-05 00:00:00,14.0,22000.0,22000.0
2022-09-06 00:00:00,16.0,20350.0,20350.0
2022-09-07 00:00:00,11.0,10900.0,10900.0
2022-09-08 00:00:00,15.0,16350.0,16350.0
2022-09-09 00:00:00,19.0,25450.0,25450.0
2022-09-10 00:00:00,14.0,16950.0,16950.0
2022-09-11 00:00:00,11.0,16550.0,16550.0
2022-09-12 00:00:00,15.0,18300.0,18300.0
2022-09-13 00:00:00,13.0,14000.0,14000.0
2022-09-14 00:00:00,18.0,16650.0,16650.0
2022-09-15 00:00:00,15.0,19350.0,19350.0
2022-09-16 00:00:00,19.0,19450.0,19450.0
2022-09-17 00:00:00,8.0,10200.0,10200.0
2022-09-18 00:00:00,12.0,19700.0,19700.0
2022-09-19 00:00:00,12.0,18000.0,18000.0
2022-09-20 00:00:00,19.0,22700.0,22700.0
2022-09-21 00:00:00,24.0,24950.0,24950.0
2022-09-22 00:00:00,24.0,33800.0,33800.0
2022-09-23 00:00:00,15.0,19600.0,19600.0
2022-09-24 00:00:00,18.0,22500.0,22500.0
2022-09-25 00:00:00,6.0,5750.0,5750.0
2022-09-26 00:00:00,17.0,24400.0,24400.0
2022-09-27 00:00:00,11.0,13850.0,13850.0
2022-09-28 00:00:00,13.0,14100.0,14100.0
2022-09-29 00:00:00,14.0,16550.0,16550.0
2022-09-30 00:00:00,17.0,19500.0,19500.0
2022-10-01 00:00:00,15.0,20750.0,20750.0
2022-10-02 00:00:00,13.0,15000.0,15000.0
2022-10-03 00:00:00,14.0,16400.0,16400.0
2022-10-04 00:00:00,13.0,14950.0,14950.0
2022-10-05 00:00:00,27.0,38400.0,38400.0
2022-10-06 00:00:00,14.0,21050.0,21050.0
2022-10-07 00:00:00,22.0,23200.0,23200.0
2022-10-08 00:00:00,17.0,23550.0,23550.0
2022-10-09 00:00:00,13.0,18900.0,18900.0
2022-10-10 00:00:00,22.0,24450.0,24450.0
2022-10-11 00:00:00,14.0,16400.0,16400.0
2022-10-12 00:00:00,23.0,25100.0,25100.0
2022-10-13 00:00:00,23.0,29450.0,29450.0
2022-10-14 00:00:00,22.0,26750.0,26750.0
2022-10-15 00:00:00,12.0,13150.0,13150.0
2022-10-16 00:00:00,11.0,14300.0,14300.0
2022-10-17 00:00:00,26.0,31950.0,31950.0
2022-10-18 00:00:00,21.0,26050.0,26050.0
2022-10-19 00:00:00,24.0,33050.0,33050.0
2022-10-20 00:00:00,20.0,21250.0,21250.0
2022-10-21 00:00:00,29.0,34100.0,34100.0
2022-10-22 00:00:00,24.0,23750.0,23750.0
2022-10-23 00:00:00,12.0,11850.0,11850.0
2022-10-24 00:00:00,25.0,28350.0,28350.0
2022-10-25 00:00:00,12.0,13000.0,13000.0
2022-10-26 00:00:00,31.0,35000.0,35000.0
2022-10-27 00:00:00,24.0,37500.0,37500.0
2022-10-28 00:00:00,32.0,38750.0,38750.0
2022-10-29 00:00:00,12.0,12100.0,12100.0
2022-10-30 00:00:00,11.0,10000.0,10000.0
2022-10-31 00:00:00,25.0,36150.0,36150.0
2022-11-01 00:00:00,16.0,22300.0,22300.0
2022-11-02 00:00:00,22.0,25600.0,25600.0
2022-11-03 00:00:00,23.0,32700.0,32700.0
2022-11-04 00:00:00,25.0,28850.0,28850.0
2022-11-05 00:00:00,18.0,22850.0,22850.0
2022-11-06 00:00:00,23.0,27850.0,27850.0
2022-11-07 00:00:00,34.0,42200.0,42200.0
2022-11-08 00:00:00,21.0,34000.0,34000.0
2022-11-09 00:00:00,25.0,33150.0,33150.0
2022-11-10 00:00:00,25.0,34300.0,34300.0
2022-11-11 00:00:00,28.0,34300.0,34300.0
2022-11-12 00:00:00,18.0,28350.0,28350.0
2022-11-13 00:00:00,11.0,10650.0,10650.0
2022-11-14 00:00:00,21.0,21500.0,21500.0
2022-11-15 00:00:00,28.0,34400.0,34400.0
2022-11-16 00:00:00,27.0,36250.0,36250.0
2022-11-17 00:00:00,39.0,48450.0,48450.0
2022-11-18 00:00:00,34.0,39850.0,39850.0
2022-11-19 00:00:00,20.0,23000.0,23000.0
2022-11-20 00:00:00,19.0,18200.0,18200.0
2022-11-21 00:00:00,33.0,46650.0,46650.0
2022-11-22 00:00:00,25.0,32200.0,32200.0
2022-11-23 00:00:00,31.0,39350.0,39350.0
2022-11-24 00:00:00,20.0,27700.0,27700.0
2022-11-25 00:00:00,28.0,34650.0,34650.0
2022-11-26 00:00:00,16.0,21500.0,21500.0
2022-11-27 00:00:00,19.0,22500.0,22500.0
2022-11-28 00:00:00,29.0,35200.0,35200.0
2022-11-29 00:00:00,25.0,29600.0,29600.0
2022-11-30 00:00:00,28.0,34300.0,34300.0
2022-12-01 00:00:00,25.0,32000.0,32000.0
2022-12-02 00:00:00,24.0,27750.0,27750.0
2022-12-03 00:00:00,20.0,24700.0,24700.0
2022-12-04 00:00:00,14.0,17950.0,17950.0
2022-12-05 00:00:00,21.0,27250.0,27250.0
2022-12-06 00:00:00,24.0,27900.0,27900.0
2022-12-07 00:00:00,18.0,23250.0,23250.0
2022-12-08 00:00:00,20.0,25500.0,25500.0
2022-12-09 00:00:00,20.0,24600.0,24600.0
2022-12-10 00:00:00,15.0,14750.0,14750.0
2022-12-11 00:00:00,12.0,14750.0,14750.0
2022-12-12 00:00:00,11.0,15500.0,15500.0
2022-12-13 00:00:00,16.0,17750.0,17750.0
2022-12-14 00:00:00,20.0,23550.0,23550.0
2022-12-15 00:00:00,12.0,10450.0,10450.0
2022-12-16 00:00:00,23.0,25450.0,25450.0
2022-12-17 00:00:00,12.0,17100.0,17100.0
2022-12-18 00:00:00,7.0,9050.0,9050.0
2022-12-19 00:00:00,20.0,26000.0,26000.0
2022-12-20 00:00:00,19.0,25200.0,25200.0
2022-12-21 00:00:00,15.0,16650.0,16650.0
2022-12-22 00:00:00,17.0,22050.0,22050.0
2022-12-23 00:00:00,19.0,27550.0,27550.0
2022-12-24 00:00:00,9.0,8900.0,8900.0
2022-12-25 00:00:00,11.0,12400.0,12400.0
2022-12-26 00:00:00,28.0,34400.0,34400.0
2022-12-27 00:00:00,35.0,50600.0,50600.0
2022-12-28 00:00:00,30.0,47250.0,47250.0
2022-12-29 00:00:00,39.0,54900.0,54900.0
2022-12-30 00:00:00,35.0,53250.0,53250.0
2022-12-31 00:00:00,12.0,13850.0,13850.0
2023-01-01 00:00:00,,,
2023-01-02 00:00:00,3.0,4700.0,4700.0
2023-01-03 00:00:00,20.0,21700.0,21700.0
2023-01-04 00:00:00,21.0,30450.0,30450.0
2023-01-05 00:00:00,15.0,18650.0,18650.0
2023-01-06 00:00:00,15.0,15600.0,15600.0
2023-01-07 00:00:00,6.0,7200.0,7200.0
2023-01-08 00:00:00,9.0,11250.0,11250.0
2023-01-09 00:00:00,4.0,5950.0,5950.0
2023-01-10 00:00:00,10.0,11400.0,11400.0
2023-01-11 00:00:00,11.0,13000.0,13000.0
2023-01-12 00:00:00,17.0,21200.0,21200.0
2023-01-13 00:00:00,15.0,19850.0,19850.0
2023-01-14 00:00:00,15.0,20050.0,20050.0
2023-01-15 00:00:00,10.0,12700.0,12700.0
2023-01-16 00:00:00,25.0,29200.0,29200.0
2023-01-17 00:00:00,19.0,28700.0,28700.0
2023-01-18 00:00:00,21.0,27950.0,27950.0
2023-01-19 00:00:00,24.0,25250.0,25250.0
2023-01-20 00:00:00,23.0,31100.0,31100.0
2023-01-21 00:00:00,17.0,26000.0,26000.0
2023-01-22 00:00:00,9.0,12000.0,12000.0
2023-01-23 00:00:00,21.0,27050.0,27050.0
2023-01-24 00:00:00,19.0,23150.0,23150.0
2023-01-25 00:00:00,19.0,29400.0,29400.0
2023-01-26 00:00:00,18.0,17900.0,17900.0
2023-01-27 00:00:00,23.0,32100.0,32100.0
2023-01-28 00:00:00,11.0,14000.0,14000.0
2023-01-29 00:00:00,7.0,11100.0,11100.0
2023-01-30 00:00:00,28.0,39500.0,39500.0
2023-01-31 00:00:00,17.0,24250.0,24250.0
2023-02-01 00:00:00,11.0,14750.0,14750.0
2023-02-02 00:00:00,12.0,12500.0,12500.0
2023-02-03 00:00:00,32.0,40300.0,40300.0
2023-02-04 00:00:00,30.0,32050.0,32050.0
2023-02-05 00:00:00,17.0,19000.0,19000.0
2023-02-06 00:00:00,30.0,27750.0,27750.0
2023-02-07 00:00:00,18.0,24500.0,24500.0
2023-02-08 00:00:00,23.0,32450.0,32450.0
2023-02-09 00:00:00,27.0,36450.0,36450.0
2023-02-10 00:00:00,33.0,43750.0,43750.0
2023-02-11 00:00:00,26.0,30200.0,30200.0
2023-02-12 00:00:00,18.0,24450.0,24450.0
2023-02-13 00:00:00,23.0,36100.0,36100.0
2023-02-14 00:00:00,23.0,31600.0,31600.0
2023-02-15 00:00:00,29.0,37850.0,37850.0
2023-02-16 00:00:00,37.0,43850.0,43850.0
2023-02-17 00:00:00,40.0,49700.0,49700.0
2023-02-18 00:00:00,19.0,20650.0,20650.0
2023-02-19 00:00:00,19.0,26150.0,26150.0
2023-02-20 00:00:00,19.0,17700.0,17700.0
2023-02-21 00:00:00,28.0,35700.0,35700.0
2023-02-22 00:00:00,32.0,43100.0,43100.0
2023-02-23 00:00:00,23.0,28300.0,28300.0
2023-02-24 00:00:00,23.0,30600.0,30600.0
2023-02-25 00:00:00,19.0,18650.0,18650.0
2023-02-26 00:00:00,9.0,13650.0,13650.0
2023-02-27 00:00:00,16.0,21400.0,21400.0
2023-02-28 00:00:00,21.0,28850.0,28850.0
2023-03-01 00:00:00,19.0,22400.0,22400.0
2023-03-02 00:00:00,22.0,27550.0,27550.0
2023-03-03 00:00:00,26.0,40000.0,40000.0
2023-03-04 00:00:00,17.0,25400.0,25400.0
2023-03-05 00:00:00,14.0,19550.0,19550.0
2023-03-06 00:00:00,16.0,17550.0,17550.0
2023-03-07 00:00:00,23.0,29700.0,29700.0
2023-03-08 00:00:00,17.0,20650.0,20650.0
2023-03-09 00:00:00,19.0,24000.0,24000.0
2023-03-10 00:00:00,13.0,17100.0,17100.0
2023-03-11 00:00:00,21.0,32000.0,32000.0
2023-03-12 00:00:00,20.0,20650.0,20650.0
2023-03-13 00:00:00,17.0,18850.0,18850.0
2023-03-14 00:00:00,18.0,24500.0,24500.0
2023-03-15 00:00:00,21.0,26600.0,26600.0
2023-03-16 00:00:00,21.0,25650.0,25650.0
2023-03-17 00:00:00,25.0,30400.0,30400.0
2023-03-18 00:00:00,23.0,21150.0,21150.0
2023-03-19 00:00:00,18.0,19400.0,19400.0
2023-03-20 00:00:00,22.0,26150.0,26150.0
2023-03-21 00:00:00,23.0,29450.0,29450.0
2023-03-22 00:00:00,25.0,27550.0,27550.0
2023-03-23 00:00:00,21.0,27800.0,27800.0
2023-03-24 00:00:00,28.0,36350.0,36350.0
2023-03-25 00:00:00,18.0,18150.0,18150.0
2023-03-26 00:00:00,21.0,23850.0,23850.0
2023-03-27 00:00:00,26.0,31800.0,31800.0
2023-03-28 00:00:00,27.0,32400.0,32400.0
2023-03-29 00:00:00,34.0,39650.0,39650.0
2023-03-30 00:00:00,35.0,42900.0,42900.0
2023-03-31 00:00:00,35.0,40450.0,40450.0
2023-04-01 00:00:00,39.0,37850.0,37850.0
2023-04-02 00:00:00,25.0,30500.0,30500.0
2023-04-03 00:00:00,41.0,45350.0,45350.0
2023-04-04 00:00:00,39.0,45150.0,45150.0
2023-04-05 00:00:00,44.0,58250.0,58250.0
2023-04-06 00:00:00,30.0,38050.0,38050.0
2023-04-07 00:00:00,35.0,51650.0,51650.0
2023-04-08 00:00:00,22.0,28550.0,28550.0
2023-04-09 00:00:00,15.0,12450.0,12450.0
2023-04-10 00:00:00,24.0,29700.0,29700.0
2023-04-11 00:00:00,30.0,30000.0,30000.0
2023-04-12 00:00:00,21.0,26400.0,26400.0
2023-04-13 00:00:00,18.0,23650.0,23650.0
2023-04-14 00:00:00,25.0,30150.0,30150.0
2023-04-15 00:00:00,19.0,23100.0,23100.0
2023-04-16 00:00:00,12.0,17000.0,17000.0
2023-04-17 00:00:00,19.0,23700.0,23700.0
2023-04-18 00:00:00,15.0,20650.0,20650.0
2023-04-19 00:00:00,19.0,25650.0,25650.0
2023-04-20 00:00:00,26.0,28950.0,28950.0
2023-04-21 00:00:00,17.0,23050.0,23050.0
2023-04-22 00:00:00,10.0,13400.0,13400.0
2023-04-23 00:00:00,16.0,12250.0,12250.0
2023-04-24 00:00:00,14.0,20150.0,20150.0
2023-04-25 00:00:00,20.0,23900.0,23900.0
2023-04-26 00:00:00,11.0,14650.0,14650.0
2023-04-27 00:00:00,19.0,24650.0,24650.0
2023-04-28 00:00:00,26.0,34900.0,34900.0
2023-04-29 00:00:00,14.0,21400.0,21400.0
2023-04-30 00:00:00,9.0,14300.0,14300.0
2023-05-01 00:00:00,6.0,5700.0,5700.0
2023-05-02 00:00:00,17.0,22450.0,22450.0
2023-05-03 00:00:00,17.0,23250.0,23250.0
2023-05-04 00:00:00,20.0,26150.0,26150.0
2023-05-05 00:00:00,23.0,30450.0,30450.0
2023-05-06 00:00:00,20.0,20200.0,20200.0
2023-05-07 00:00:00,15.0,19300.0,19300.0
2023-05-08 00:00:00,15.0,20200.0,20200.0
2023-05-09 00:00:00,9.0,17500.0,17500.0
2023-05-10 00:00:00,19.0,25700.0,25700.0
2023-05-11 00:00:00,22.0,22750.0,22750.0
2023-05-12 00:00:00,15.0,18550.0,18550.0
2023-05-13 00:00:00,21.0,19650.0,19650.0
2023-05-14 00:00:00,14.0,18350.0,18350.0
2023-05-15 00:00:00,15.0,17800.0,17800.0
2023-05-16 00:00:00,17.0,23350.0,23350.0
2023-05-17 00:00:00,20.0,23600.0,23600.0
2023-05-18 00:00:00,13.0,14300.0,14300.0
2023-05-19 00:00:00,17.0,27300.0,27300.0
2023-05-20 00:00:00,15.0,14700.0,14700.0
2023-05-21 00:00:00,13.0,18650.0,18650.0
2023-05-22 00:00:00,16.0,25100.0,25100.0
2023-05-23 00:00:00,16.0,15900.0,15900.0
2023-05-24 00:00:00,18.0,20050.0,20050.0
2023-05-25 00:00:00,21.0,23250.0,23250.0
2023-05-26 00:00:00,15.0,17250.0,17250.0
2023-05-27 00:00:00,17.0,21200.0,21200.0
2023-05-28 00:00:00,8.0,11150.0,11150.0
2023-05-29 00:00:00,17.0,21850.0,21850.0
2023-05-30 00:00:00,13.0,17600.0,17600.0
2023-05-31 00:00:00,10.0,14300.0,14300.0
2023-06-01 00:00:00,12.0,14800.0,14800.0
2023-06-02 00:00:00,20.0,25850.0,25850.0
2023-06-03 00:00:00,13.0,18250.0,18250.0
2023-06-04 00:00:00,16.0,26200.0,26200.0
2023-06-05 00:00:00,20.0,21350.0,21350.0
2023-06-06 00:00:00,16.0,24200.0,24200.0
2023-06-07 00:00:00,20.0,20400.0,20400.0
2023-06-08 00:00:00,7.0,12100.0,12100.0
2023-06-09 00:00:00,17.0,22900.0,22900.0
2023-06-10 00:00:00,12.0,18000.0,18000.0
2023-06-11 00:00:00,15.0,17000.0,17000.0
2023-06-12 00:00:00,13.0,16300.0,16300.0
2023-06-13 00:00:00,15.0,18550.0,18550.0
2023-06-14 00:00:00,13.0,24850.0,24850.0
2023-06-15 00:00:00,11.0,11250.0,11250.0
2023-06-16 00:00:00,21.0,24100.0,24100.0
2023-06-17 00:00:00,13.0,19600.0,19600.0
2023-06-18 00:00:00,9.0,10700.0,10700.0
2023-06-19 00:00:00,13.0,15650.0,15650.0
2023-06-20 00:00:00,11.0,14150.0,14150.0
2023-06-21 00:00:00,13.0,15350.0,15350.0
2023-06-22 00:00:00,15.0,17700.0,17700.0
2023-06-23 00:00:00,16.0,21650.0,21650.0
2023-06-24 00:00:00,19.0,22700.0,22700.0
2023-06-25 00:00:00,10.0,14500.0,14500.0
2023-06-26 00:00:00,13.0,22900.0,22900.0
2023-06-27 00:00:00,18.0,19150.0,19150.0
2023-06-28 00:00:00,17.0,19200.0,19200.0
2023-06-29 00:00:00,17.0,22950.0,22950.0
2023-06-30 00:00:00,20.0,31400.0,31400.0
2023-07-01 00:00:00,16.0,22300.0,22300.0
2023-07-02 00:00:00,5.0,6800.0,6800.0
2023-07-03 00:00:00,22.0,28950.0,28950.0
2023-07-04 00:00:00,17.0,19300.0,19300.0
2023-07-05 00:00:00,14.0,21100.0,21100.0
2023-07-06 00:00:00,23.0,24050.0,24050.0
2023-07-07 00:00:00,18.0,27500.0,27500.0
2023-07-08 00:00:00,22.0,30150.0,30150.0
2023-07-09 00:00:00,15.0,26750.0,26750.0
2023-07-10 00:00:00,13.0,15600.0,15600.0
2023-07-11 00:00:00,10.0,13700.0,13700.0
2023-07-12 00:00:00,13.0,15950.0,15950.0
2023-07-13 00:00:00,17.0,19350.0,19350.0
2023-07-14 00:00:00,16.0,24100.0,24100.0
2023-07-15 00:00:00,12.0,14500.0,14500.0
2023-07-16 00:00:00,10.0,9900.0,9900.0
2023-07-17 00:00:00,15.0,20400.0,20400.0
2023-07-18 00:00:00,11.0,17200.0,17200.0
2023-07-19 00:00:00,19.0,26550.0,26550.0
2023-07-20 00:00:00,21.0,27700.0,27700.0
2023-07-21 00:00:00,21.0,27610.0,27610.0
2023-07-22 00:00:00,13.0,17800.0,17800.0
2023-07-23 00:00:00,12.0,15800.0,15800.0
2023-07-24 00:00:00,22.0,28000.0,28000.0
2023-07-25 00:00:00,19.0,21400.0,21400.0
2023-07-26 00:00:00,20.0,25800.0,25800.0
2023-07-27 00:00:00,21.0,27100.0,27100.0
2023-07-28 00:00:00,28.0,38400.0,38400.0
2023-07-29 00:00:00,19.0,23200.0,23200.0
2023-07-30 00:00:00,8.0,7700.0,7700.0
2023-07-31 00:00:00,18.0,25600.0,25600.0
2023-08-01 00:00:00,11.0,16000.0,16000.0
2023-08-02 00:00:00,14.0,18950.0,18950.0
2023-08-03 00:00:00,16.0,25050.0,25050.0
2023-08-04 00:00:00,18.0,22550.0,22550.0
2023-08-05 00:00:00,15.0,20800.0,20800.0
2023-08-06 00:00:00,13.0,12150.0,12150.0
2023-08-07 00:00:00,21.0,27200.0,27200.0
2023-08-08 00:00:00,21.0,25050.0,25050.0
2023-08-09 00:00:00,8.0,16050.0,16050.0
2023-08-10 00:00:00,14.0,19200.0,19200.0
2023-08-11 00:00:00,27.0,32350.0,32350.0
2023-08-12 00:00:00,17.0,25400.0,25400.0
2023-08-13 00:00:00,13.0,19600.0,19600.0
2023-08-14 00:00:00,18.0,20800.0,20800.0
2023-08-15 00:00:00,16.0,15400.0,15400.0
2023-08-16 00:00:00,14.0,18500.0,18500.0
2023-08-17 00:00:00,16.0,22650.0,22650.0
2023-08-18 00:00:00,14.0,18850.0,18850.0
2023-08-19 00:00:00,13.0,16950.0,16950.0
2023-08-20 00:00:00,8.0,10750.0,10750.0
2023-08-21 00:00:00,20.0,22250.0,22250.0
2023-08-22 00:00:00,22.0,28300.0,28300.0
2023-08-23 00:00:00,24.0,31250.0,31250.0
2023-08-24 00:00:00,17.0,21800.0,21800.0
2023-08-25 00:00:00,15.0,20750.0,20750.0
2023-08-26 00:00:00,16.0,21000.0,21000.0
2023-08-27 00:00:00,13.0,17300.0,17300.0
2023-08-28 00:00:00,14.0,16450.0,16450.0
2023-08-29 00:00:00,22.0,26900.0,26900.0
2023-08-30 00:00:00,21.0,23200.0,23200.0
2023-08-31 00:00:00,16.0,24150.0,24150.0
2023-09-01 00:00:00,30.0,37500.0,37500.0
2023-09-02 00:00:00,11.0,16000.0,16000.0
2023-09-03 00:00:00,14.0,21050.0,21050.0
2023-09-04 00:00:00,19.0,25150.0,25150.0
2023-09-05 00:00:00,20.0,30350.0,30350.0
2023-09-06 00:00:00,15.0,21600.0,21600.0
2023-09-07 00:00:00,7.0,10250.0,10250.0
2023-09-08 00:00:00,18.0,26350.0,26350.0
2023-09-09 00:00:00,18.0,19950.0,19950.0
2023-09-10 00:00:00,9.0,12450.0,12450.0
2023-09-11 00:00:00,19.0,25300.0,25300.0
2023-09-12 00:00:00,20.0,28900.0,28900.0
2023-09-13 00:00:00,16.0,23950.0,23950.0
2023-09-14 00:00:00,25.0,31850.0,31850.0
2023-09-15 00:00:00,20.0,23100.0,23100.0
2023-09-16 00:00:00,19.0,20300.0,20300.0
2023-09-17 00:00:00,16.0,21100.0,21100.0
2023-09-18 00:00:00,22.0,30150.0,30150.0
2023-09-19 00:00:00,23.0,30200.0,30200.0
2023-09-20 00:00:00,23.0,30650.0,30650.0
2023-09-21 00:00:00,13.0,19700.0,19700.0
2023-09-22 00:00:00,20.0,28450.0,28450.0
2023-09-23 00:00:00,18.0,27250.0,27250.0
2023-09-24 00:00:00,12.0,15600.0,15600.0
2023-09-25 00:00:00,19.0,22750.0,22750.0
2023-09-26 00:00:00,25.0,25700.0,25700.0
2023-09-27 00:00:00,20.0,30450.0,30450.0
2023-09-28 00:00:00,17.0,24100.0,24100.0
2023-09-29 00:00:00,16.0,20200.0,20200.0
2023-09-30 00:00:00,14.0,17050.0,17050.0
2023-10-01 00:00:00,11.0,20300.0,20300.0
2023-10-02 00:00:00,18.0,22750.0,22750.0
2023-10-03 00:00:00,15.0,19250.0,19250.0
2023-10-04 00:00:00,19.0,24300.0,24300.0
2023-10-05 00:00:00,19.0,26450.0,26450.0
2023-10-06 00:00:00,21.0,30600.0,30600.0
2023-10-07 00:00:00,18.0,25800.0,25800.0
2023-10-08 00:00:00,8.0,9400.0,9400.0
2023-10-09 00:00:00,17.0,22850.0,22850.0
2023-10-10 00:00:00,18.0,27600.0,27600.0
2023-10-11 00:00:00,25.0,32550.0,32550.0
2023-10-12 00:00:00,23.0,26950.0,26950.0
2023-10-13 00:00:00,18.0,25200.0,25200.0
2023-10-14 00:00:00,23.0,35350.0,35350.0
2023-10-15 00:00:00,17.0,24950.0,24950.0
2023-10-16 00:00:00,35.0,43400.0,43400.0
2023-10-17 00:00:00,24.0,30700.0,30700.0
2023-10-18 00:00:00,25.0,27050.0,27050.0
2023-10-19 00:00:00,22.0,29200.0,29200.0
2023-10-20 00:00:00,34.0,38750.0,38750.0
2023-10-21 00:00:00,24.0,30900.0,30900.0
2023-10-22 00:00:00,27.0,31700.0,31700.0
2023-10-23 00:00:00,35.0,43500.0,43500.0
2023-10-24 00:00:00,22.0,24100.0,24100.0
2023-10-25 00:00:00,26.0,40150.0,40150.0
2023-10-26 00:00:00,36.0,45250.0,45250.0
2023-10-27 00:00:00,41.0,53900.0,53900.0
2023-10-28 00:00:00,23.0,35550.0,35550.0
2023-10-29 00:00:00,13.0,15650.0,15650.0
2023-10-30 00:00:00,24.0,31850.0,31850.0
2023-10-31 00:00:00,22.0,31950.0,31950.0
2023-11-01 00:00:00,29.0,43900.0,43900.0
2023-11-02 00:00:00,25.0,33800.0,33800.0
2023-11-03 00:00:00,39.0,58000.0,58000.0
2023-11-04 00:00:00,33.0,41950.0,41950.0
2023-11-05 00:00:00,25.0,36250.0,36250.0
2023-11-06 00:00:00,38.0,45250.0,45250.0
2023-11-07 00:00:00,48.0,63100.0,63100.0
2023-11-08 00:00:00,13.0,16200.0,16200.0
2023-11-09 00:00:00,20.0,26600.0,26600.0
2023-11-10 00:00:00,28.0,37800.0,37800.0
2023-11-11 00:00:00,21.0,28800.0,28800.0
2023-11-12 00:00:00,23.0,32250.0,32250.0
2023-11-13 00:00:00,28.0,38050.0,38050.0
2023-11-14 00:00:00,24.0,33300.0,33300.0
2023-11-15 00:00:00,31.0,43300.0,43300.0
2023-11-16 00:00:00,33.0,39950.0,39950.0
2023-11-17 00:00:00,41.0,51000.0,51000.0
2023-11-18 00:00:00,26.0,32300.0,32300.0
2023-11-19 00:00:00,36.0,44250.0,44250.0
2023-11-20 00:00:00,35.0,41800.0,41800.0
2023-11-21 00:00:00,33.0,42700.0,42700.0
2023-11-22 00:00:00,19.0,16450.0,16450.0
2023-11-23 00:00:00,25.0,29600.0,29600.0
2023-11-24 00:00:00,31.0,37400.0,37400.0
2023-11-25 00:00:00,24.0,27650.0,27650.0
2023-11-26 00:00:00,24.0,31100.0,31100.0
2023-11-27 00:00:00,24.0,32200.0,32200.0
2023-11-28 00:00:00,30.0,45400.0,45400.0
2023-11-29 00:00:00,29.0,44050.0,44050.0
2023-11-30 00:00:00,45.0,58800.0,58800.0
2023-12-01 00:00:00,36.0,45850.0,45850.0
2023-12-02 00:00:00,39.0,59750.0,59750.0
2023-12-03 00:00:00,26.0,46100.0,46100.0
2023-12-04 00:00:00,34.0,53400.0,53400.0
2023-12-05 00:00:00,28.0,40350.0,40350.0
2023-12-06 00:00:00,39.0,55800.0,55800.0
2023-12-07 00:00:00,28.0,56450.0,56450.0
