По дням,Количество заказ-нарядов,Работ,Запчастей,Всего по заказ-наряду
2022-06-12 00:00:00,3.0,12690.0,9011.62,21701.62
2022-06-13 00:00:00,2.0,14850.0,2459.0,17309.0
2022-06-14 00:00:00,5.0,50484.0,188365.6,238849.6
2022-06-15 00:00:00,13.0,193592.5,436977.06,630569.56
2022-06-16 00:00:00,12.0,99360.2,109708.99,209069.19
2022-06-17 00:00:00,5.0,28965.0,163884.65,192849.65
2022-06-18 00:00:00,3.0,70200.0,83629.6,153829.6
2022-06-19 00:00:00,15.0,291859.0,255481.19,547340.19
2022-06-20 00:00:00,11.0,79707.5,210287.71,289995.21
2022-06-21 00:00:00,12.0,107665.0,272632.06,380297.06
2022-06-22 00:00:00,14.0,207137.0,386027.15,593164.15
2022-06-23 00:00:00,12.0,143089.0,448697.11,591786.11
2022-06-24 00:00:00,11.0,82992.0,126404.22,209396.22
2022-06-25 00:00:00,5.0,114310.0,267337.08,381647.08
2022-06-26 00:00:00,2.0,7950.0,306811.1811548288,7950.0
2022-06-27 00:00:00,13.0,239433.0,266877.22,506310.22
2022-06-28 00:00:00,6.0,16960.0,44946.52,61906.52
2022-06-29 00:00:00,10.0,37815.5,143662.72,181478.22
2022-06-30 00:00:00,27.0,285372.0,664460.18,949832.18
2022-07-01 00:00:00,6.0,8740.0,39535.0,48275.0
2022-07-02 00:00:00,5.0,32972.5,28085.63,61058.13
2022-07-03 00:00:00,7.0,231195.0,316374.42,547569.42
2022-07-04 00:00:00,12.0,272142.0,276641.3,548783.3
2022-07-05 00:00:00,6.0,97948.0,102702.19,200650.19
2022-07-06 00:00:00,7.0,68275.0,104054.96,172329.96
2022-07-07 00:00:00,9.0,65143.0,181663.36,246806.36
2022-07-08 00:00:00,12.0,161143.0,414797.84,575940.84
2022-07-09 00:00:00,6.0,82215.0,41302.73,123517.73
2022-07-10 00:00:00,1.0,1800.0,306811.1811548288,1800.0
2022-07-11 00:00:00,27.0,393818.0,220706.68,614524.68
2022-07-12 00:00:00,8.0,91895.0,159470.68,251365.68
2022-07-13 00:00:00,2.0,99248.0,78843.08,178091.08
2022-07-14 00:00:00,12.0,162030.0,206696.67,368726.67
2022-07-15 00:00:00,6.0,46482.0,84756.01,131238.01
2022-07-16 00:00:00,1.0,164769.9920625611,306811.1811548288,458235.0367937439
2022-07-17 00:00:00,7.0,101060.0,85532.64,186592.64
2022-07-18 00:00:00,27.0,334443.0,278462.66,612905.66
2022-07-19 00:00:00,8.0,50981.6,113887.22,164868.82
2022-07-20 00:00:00,25.0,333526.0,739206.0,1072732.0
2022-07-21 00:00:00,18.0,218108.8,410605.82,628714.62
2022-07-22 00:00:00,9.0,42851.5,155705.13,198556.63
2022-07-23 00:00:00,6.0,50445.0,135158.21,185603.21
2022-07-24 00:00:00,9.0,169540.0,259325.6,428865.6
2022-07-25 00:00:00,7.0,112475.0,141890.51,254365.51
2022-07-26 00:00:00,9.0,56055.0,185001.35,241056.35
2022-07-27 00:00:00,9.0,91370.0,102073.49,193443.49
2022-07-28 00:00:00,15.0,155275.0,464600.46,619875.46
2022-07-29 00:00:00,8.0,93975.0,39590.1,133565.1
2022-07-30 00:00:00,25.0,471456.0,435234.68,906690.68
2022-07-31 00:00:00,16.0,389700.0,1301258.48,1690958.48
2022-08-01 00:00:00,10.0,62865.0,71950.0,134815.0
2022-08-02 00:00:00,15.0,108605.0,142456.68,251061.68
2022-08-03 00:00:00,2.0,6400.0,306811.1811548288,6400.0
2022-08-04 00:00:00,18.0,143252.0,587266.05,730518.05
2022-08-05 00:00:00,13.0,215826.0,371313.24,587139.24
2022-08-06 00:00:00,4.0,46310.0,55062.99,101372.99
2022-08-07 00:00:00,9.0,169865.0,722422.45,892287.45
2022-08-08 00:00:00,17.0,233809.0,275484.69,509293.69
2022-08-09 00:00:00,8.0,46870.0,83706.81,130576.81
2022-08-10 00:00:00,13.0,255425.0,402641.62,658066.62
2022-08-11 00:00:00,9.0,79816.0,119186.0,199002.0
2022-08-12 00:00:00,5.0,14050.0,57118.43,71168.43
2022-08-13 00:00:00,9.0,265770.0,302186.7,567956.7
2022-08-14 00:00:00,7.0,148960.0,246833.0,395793.0
2022-08-15 00:00:00,16.0,170230.0,204162.94,374392.94
2022-08-16 00:00:00,9.0,83390.0,173244.81,256634.81
2022-08-17 00:00:00,4.0,24665.0,77729.91,102394.91
2022-08-18 00:00:00,20.0,249291.0,604118.51,853409.51
2022-08-19 00:00:00,15.0,214619.2,206247.32,420866.52
2022-08-20 00:00:00,4.0,23410.0,79234.04,102644.04
2022-08-21 00:00:00,5.0,13950.0,6500.0,20450.0
2022-08-22 00:00:00,9.0,102673.5,33335.48,136008.98
2022-08-23 00:00:00,10.0,111615.0,227758.25,339373.25
2022-08-24 00:00:00,10.0,69684.0,188969.33,258653.33
2022-08-25 00:00:00,16.0,242406.0,307612.14,550018.14
2022-08-26 00:00:00,8.0,45610.0,74681.41,120291.41
2022-08-27 00:00:00,4.0,83660.0,87946.82,171606.82
2022-08-28 00:00:00,3.0,39800.0,43889.98,83689.98
2022-08-29 00:00:00,6.0,85925.0,395771.24,481696.24
2022-08-30 00:00:00,14.0,248034.0,332619.52,580653.52
2022-08-31 00:00:00,21.0,274745.0,221500.54,496245.54
2022-09-01 00:00:00,11.0,67769.0,111597.95,179366.95
2022-09-02 00:00:00,5.0,28827.5,161503.79,190331.29
2022-09-03 00:00:00,2.0,9380.0,1328.8,10708.8
2022-09-04 00:00:00,1.0,30090.0,48798.2,78888.2
2022-09-05 00:00:00,12.0,115635.0,187889.39,303524.39
2022-09-06 00:00:00,13.0,300345.0,331919.97,632264.97
2022-09-07 00:00:00,8.0,110607.0,243710.07,354317.07
2022-09-08 00:00:00,14.0,144487.0,108106.42,252593.42
2022-09-09 00:00:00,5.0,145810.0,129497.06,275307.06
2022-09-10 00:00:00,6.0,60763.0,105702.95,166465.95
2022-09-11 00:00:00,8.0,133695.0,38163.2,171858.2
2022-09-12 00:00:00,10.0,80810.0,50178.88,130988.88
2022-09-13 00:00:00,10.0,95340.0,288573.51,383913.51
2022-09-14 00:00:00,11.0,146440.0,300314.45,446754.45
2022-09-15 00:00:00,18.0,190272.0,398385.17,588657.17
2022-09-16 00:00:00,6.0,77243.0,119259.84,196502.84
2022-09-17 00:00:00,6.0,54460.0,103947.6,158407.6
2022-09-18 00:00:00,6.0,111080.0,271447.93,382527.93
2022-09-19 00:00:00,12.0,152970.0,112729.37,265699.37
2022-09-20 00:00:00,22.0,355400.0,264155.42,619555.42
2022-09-21 00:00:00,4.0,22020.0,151.2,22171.2
2022-09-22 00:00:00,11.0,159843.0,776701.2,936544.2
2022-09-23 00:00:00,12.0,139565.0,313917.11,453482.11
2022-09-24 00:00:00,15.0,290371.0,420335.92,710706.92
2022-09-25 00:00:00,6.0,178065.0,299267.28,477332.28
2022-09-26 00:00:00,8.0,50990.0,85966.67,136956.67
2022-09-27 00:00:00,8.0,61905.0,20666.58,82571.58
2022-09-28 00:00:00,13.0,231410.0,368126.11,599536.11
2022-09-29 00:00:00,12.0,211130.0,285322.45,496452.45
2022-09-30 00:00:00,28.0,614553.0,312902.42,927455.42
2022-10-01 00:00:00,5.0,29415.0,306811.1811548288,29415.0
2022-10-02 00:00:00,2.0,32850.0,81078.1,113928.1
2022-10-03 00:00:00,9.0,46820.0,55533.76,102353.76
2022-10-04 00:00:00,11.0,97385.0,380059.51,477444.51
2022-10-05 00:00:00,8.0,55028.0,227303.4,282331.4
2022-10-06 00:00:00,17.0,321925.0,298571.61,620496.61
2022-10-07 00:00:00,14.0,137580.0,170427.75,308007.75
2022-10-08 00:00:00,2.0,13075.0,12601.29,25676.29
2022-10-09 00:00:00,5.0,26810.0,42668.9,69478.9
2022-10-10 00:00:00,16.0,265355.0,331374.12,596729.12
2022-10-11 00:00:00,10.0,120745.0,125997.38,246742.38
2022-10-12 00:00:00,7.0,45380.0,245141.19,290521.19
2022-10-13 00:00:00,20.0,384711.0,504597.06,889308.06
2022-10-14 00:00:00,7.0,75583.0,141943.91,217526.91
2022-10-15 00:00:00,2.0,19050.0,6215.5,25265.5
2022-10-16 00:00:00,5.0,142040.0,86311.6,228351.6
2022-10-17 00:00:00,9.0,45752.0,80392.38,126144.38
2022-10-18 00:00:00,5.0,9500.0,306811.1811548288,9500.0
2022-10-19 00:00:00,10.0,126675.0,184749.83,311424.83
2022-10-20 00:00:00,5.0,63938.0,34992.75,98930.75
2022-10-21 00:00:00,8.0,156135.0,161375.6,317510.6
2022-10-22 00:00:00,9.0,68972.0,20920.7,89892.7
2022-10-24 00:00:00,9.0,70551.0,136987.93,207538.93
2022-10-25 00:00:00,16.0,201920.0,78244.45,280164.45
2022-10-26 00:00:00,16.0,150405.0,320084.73,470489.73
2022-10-27 00:00:00,11.0,40735.0,55303.11,96038.11
2022-10-28 00:00:00,19.0,351225.0,510888.64,862113.64
2022-10-29 00:00:00,7.0,54830.0,12320.28,67150.28
2022-10-30 00:00:00,5.0,43825.0,20966.61,64791.61
2022-10-31 00:00:00,20.0,190304.0,133021.6,323325.6
2022-11-01 00:00:00,9.0,65600.0,167423.52,233023.52
2022-11-02 00:00:00,11.0,63555.0,132406.86,195961.86
2022-11-03 00:00:00,13.0,158953.0,346751.2,505704.2
2022-11-04 00:00:00,5.0,22235.0,63760.46,85995.46
2022-11-05 00:00:00,4.0,33470.0,31648.39,65118.39
2022-11-06 00:00:00,12.0,186215.0,251289.76,437504.76
2022-11-07 00:00:00,10.0,109200.0,187648.92,296848.92
2022-11-08 00:00:00,12.0,214980.0,200574.18,415554.18
2022-11-09 00:00:00,6.0,42935.0,8718.52,51653.52
2022-11-10 00:00:00,3.0,16813.0,102395.33,119208.33
2022-11-11 00:00:00,15.0,182933.0,283373.34,466306.34
2022-11-12 00:00:00,8.0,140575.0,320419.5,460994.5
2022-11-13 00:00:00,3.0,60890.0,92472.61,153362.61
2022-11-14 00:00:00,6.0,130825.0,182578.39,313403.39
2022-11-15 00:00:00,13.0,232025.0,500238.09,732263.09
2022-11-16 00:00:00,5.0,38580.0,151128.72,189708.72
2022-11-17 00:00:00,12.0,127535.0,176347.51,303882.51
2022-11-18 00:00:00,25.0,228565.0,145163.76,373728.76
2022-11-19 00:00:00,4.0,9955.0,30.7,9985.7
2022-11-20 00:00:00,5.0,55000.0,44859.18,99859.18
2022-11-21 00:00:00,9.0,201750.0,646411.64,848161.64
2022-11-22 00:00:00,12.0,153434.0,292520.88,445954.88
2022-11-23 00:00:00,7.0,26645.0,63300.21,89945.21
2022-11-24 00:00:00,23.0,463694.0,1698073.05,2161767.05
2022-11-25 00:00:00,26.0,259589.0,333486.31,593075.31
2022-11-26 00:00:00,9.0,64625.0,140827.46,205452.46
2022-11-27 00:00:00,5.0,62930.0,42242.28,105172.28
2022-11-28 00:00:00,15.0,167855.0,602679.84,770534.84
2022-11-29 00:00:00,11.0,33695.0,252788.58,286483.58
2022-11-30 00:00:00,36.0,566809.85,705430.34,1272240.19
2022-12-01 00:00:00,16.0,44357.5,49277.61,93635.11
2022-12-02 00:00:00,17.0,174545.0,228138.09,402683.09
2022-12-03 00:00:00,8.0,90890.0,99525.15,190415.15
2022-12-04 00:00:00,8.0,59280.0,98699.78,157979.78
2022-12-05 00:00:00,7.0,42435.0,60962.35,103397.35
2022-12-06 00:00:00,16.0,156280.0,192847.64,349127.64
2022-12-07 00:00:00,10.0,119680.0,202776.97,322456.97
2022-12-08 00:00:00,16.0,69124.0,129136.88,198260.88
2022-12-09 00:00:00,23.0,338949.0,342713.42,681662.42
2022-12-10 00:00:00,7.0,150960.0,95452.58,246412.58
2022-12-11 00:00:00,5.0,64460.0,4400.0,68860.0
2022-12-12 00:00:00,5.0,62655.0,119364.0,182019.0
2022-12-13 00:00:00,14.0,150230.0,437148.99,587378.99
2022-12-14 00:00:00,10.0,66175.0,147550.38,213725.38
2022-12-15 00:00:00,5.0,41220.0,97551.5,138771.5
2022-12-16 00:00:00,12.0,194517.84,363953.04,558470.88
2022-12-17 00:00:00,3.0,35810.0,11900.74,47710.74
2022-12-18 00:00:00,5.0,54025.0,30561.62,84586.62
2022-12-19 00:00:00,13.0,279635.0,111945.14,391580.14
2022-12-20 00:00:00,9.0,65580.0,237404.67,302984.67
2022-12-21 00:00:00,5.0,69540.0,37595.42,107135.42
2022-12-22 00:00:00,8.0,42005.0,69988.58,111993.58
2022-12-23 00:00:00,14.0,127628.0,517685.55,645313.55
2022-12-24 00:00:00,9.0,113760.0,336238.66,449998.66
2022-12-25 00:00:00,11.0,87670.0,34636.28,122306.28
2022-12-26 00:00:00,9.0,82370.0,175201.56,257571.56
2022-12-27 00:00:00,27.0,397369.0,308690.29,706059.29
2022-12-28 00:00:00,9.0,84155.0,152568.7,236723.7
2022-12-29 00:00:00,10.0,71700.0,190520.17,262220.17
2022-12-30 00:00:00,20.0,492275.5,707976.26,1200251.76
2022-12-31 00:00:00,11.0,125340.0,867.6,126207.6
2023-01-03 00:00:00,6.0,60060.0,201559.7,261619.7
2023-01-04 00:00:00,8.0,84665.8,130147.42,214813.22
2023-01-05 00:00:00,11.0,118220.0,289992.4,408212.4
2023-01-06 00:00:00,5.0,24560.0,111890.62,136450.62
2023-01-07 00:00:00,1.0,14400.0,43691.3,58091.3
2023-01-08 00:00:00,8.0,67800.0,123480.35,191280.35
2023-01-09 00:00:00,2.0,170170.0,42200.91,212370.91
2023-01-10 00:00:00,11.0,94940.8,414588.26,509529.06
2023-01-11 00:00:00,11.0,295750.0,351090.3,646840.3
2023-01-12 00:00:00,23.0,217088.0,394387.8,611475.8
2023-01-13 00:00:00,15.0,129965.0,233416.91,363381.91
2023-01-14 00:00:00,9.0,230755.0,279072.38,509827.38
2023-01-15 00:00:00,5.0,65900.0,107330.86,173230.86
2023-01-16 00:00:00,8.0,84300.0,203669.38,287969.38
2023-01-17 00:00:00,15.0,158410.0,91419.72,249829.72
2023-01-18 00:00:00,12.0,65360.0,45923.99,111283.99
2023-01-19 00:00:00,11.0,158465.0,395086.63,553551.63
2023-01-20 00:00:00,15.0,126670.0,466058.79,592728.79
2023-01-21 00:00:00,6.0,44060.0,24821.05,68881.05
2023-01-22 00:00:00,6.0,98555.0,94052.85,192607.85
2023-01-23 00:00:00,8.0,98200.0,294140.06,392340.06
2023-01-24 00:00:00,8.0,58905.0,148306.3,207211.3
2023-01-25 00:00:00,22.0,257137.0,774817.36,1031954.36
2023-01-26 00:00:00,19.0,167038.8,755662.73,922701.53
2023-01-27 00:00:00,11.0,80392.0,218994.5,299386.5
2023-01-28 00:00:00,10.0,220157.5,346770.63,566928.13
2023-01-29 00:00:00,3.0,43040.0,39893.8,82933.8
2023-01-30 00:00:00,14.0,95065.0,209883.68,304948.68
2023-01-31 00:00:00,25.0,349600.0,98131.77,447731.77
2023-02-01 00:00:00,8.0,73180.0,123349.79,196529.79
2023-02-02 00:00:00,6.0,62210.0,198713.77,260923.77
2023-02-03 00:00:00,13.0,141770.0,66758.26,208528.26
2023-02-04 00:00:00,12.0,160844.0,198613.75,359457.75
2023-02-05 00:00:00,6.0,59340.0,239561.92,298901.92
2023-02-06 00:00:00,11.0,99935.0,227068.48,327003.48
2023-02-07 00:00:00,15.0,127050.0,206969.4,334019.4
2023-02-08 00:00:00,13.0,195325.0,592144.3,787469.3
2023-02-09 00:00:00,31.0,238860.0,1566618.07,1805478.07
2023-02-10 00:00:00,16.0,155484.4,279848.69,435333.09
2023-02-11 00:00:00,1.0,18000.0,314.4,18314.4
2023-02-12 00:00:00,12.0,197370.0,236254.51,433624.51
2023-02-13 00:00:00,10.0,112940.0,194885.3,307825.3
2023-02-14 00:00:00,14.0,103990.0,118694.33,222684.33
2023-02-15 00:00:00,8.0,180084.0,218579.45,398663.45
2023-02-16 00:00:00,21.0,325548.0,926659.05,1252207.05
2023-02-17 00:00:00,15.0,132324.0,231697.61,364021.61
2023-02-18 00:00:00,4.0,47400.0,56067.01,103467.01
2023-02-19 00:00:00,11.0,224870.0,355388.6,580258.6
2023-02-20 00:00:00,7.0,86625.0,82395.94,169020.94
2023-02-21 00:00:00,15.0,116652.0,326329.9,442981.9
2023-02-22 00:00:00,21.0,373176.0,582538.04,955714.04
2023-02-23 00:00:00,10.0,77655.0,7800.0,85455.0
2023-02-24 00:00:00,8.0,70510.0,107202.84,177712.84
2023-02-25 00:00:00,8.0,58650.0,31848.46,90498.46
2023-02-26 00:00:00,7.0,174900.0,307001.0,481901.0
2023-02-27 00:00:00,8.0,78170.0,103647.69,181817.69
2023-02-28 00:00:00,32.0,500270.0,227996.23,728266.23
2023-03-01 00:00:00,4.0,17790.0,4281.96,22071.96
2023-03-02 00:00:00,16.0,144654.0,624494.28,769148.28
2023-03-03 00:00:00,10.0,118940.0,179492.22,298432.22
2023-03-04 00:00:00,1.0,5140.0,45357.9,50497.9
2023-03-05 00:00:00,11.0,293510.0,500349.41,793859.41
2023-03-06 00:00:00,5.0,61620.0,65398.28,127018.28
2023-03-07 00:00:00,7.0,271817.0,343052.92,614869.92
2023-03-08 00:00:00,7.0,64595.0,157456.0,222051.0
2023-03-09 00:00:00,19.0,206164.0,500237.43,706401.43
2023-03-10 00:00:00,8.0,198686.0,435987.15,634673.15
2023-03-11 00:00:00,5.0,38045.0,113458.82,151503.82
2023-03-12 00:00:00,13.0,168142.0,328787.8,496929.8
2023-03-13 00:00:00,7.0,92225.0,332065.46,424290.46
2023-03-14 00:00:00,21.0,222983.0,492121.97,715104.97
2023-03-15 00:00:00,13.0,222057.0,461758.85,683815.85
2023-03-16 00:00:00,7.0,105805.0,60350.56,166155.56
2023-03-17 00:00:00,16.0,181410.0,239025.14,420435.14
2023-03-18 00:00:00,9.0,139230.0,63977.7,203207.7
2023-03-19 00:00:00,6.0,62400.0,45817.7,108217.7
2023-03-20 00:00:00,17.0,202405.0,372521.9,574926.9
2023-03-21 00:00:00,12.0,74325.0,81052.75,155377.75
2023-03-22 00:00:00,8.0,58120.0,173874.83,231994.83
2023-03-23 00:00:00,23.0,226098.36,829387.67,1055486.03
2023-03-24 00:00:00,10.0,141998.0,340617.03,482615.03
2023-03-25 00:00:00,5.0,23595.0,3828.25,27423.25
2023-03-26 00:00:00,8.0,68755.0,48008.42,116763.42
2023-03-27 00:00:00,14.0,501715.0,447152.34,948867.34
2023-03-28 00:00:00,12.0,175256.0,145329.82,320585.82
2023-03-29 00:00:00,9.0,119520.0,369403.43,488923.43
2023-03-30 00:00:00,12.0,304275.0,493477.56,797752.56
2023-03-31 00:00:00,31.0,369732.0,2099295.5,2469027.5
2023-04-01 00:00:00,5.0,57635.0,88886.8,146521.8
2023-04-02 00:00:00,5.0,27250.0,92.4,27342.4
2023-04-03 00:00:00,4.0,90580.0,62087.98,152667.98
2023-04-04 00:00:00,10.0,113605.0,233753.09,347358.09
2023-04-05 00:00:00,14.0,138432.0,329460.78,467892.78
2023-04-06 00:00:00,14.0,244459.0,529489.47,773948.47
2023-04-07 00:00:00,10.0,94889.0,312877.76,407766.76
2023-04-08 00:00:00,7.0,69240.0,95679.64,164919.64
2023-04-09 00:00:00,12.0,315755.75,328595.2,644350.95
2023-04-10 00:00:00,15.0,110710.0,135561.13,246271.13
2023-04-11 00:00:00,7.0,104428.0,214512.37,318940.37
2023-04-12 00:00:00,7.0,75938.0,162448.89,238386.89
2023-04-13 00:00:00,9.0,183575.0,195324.86,378899.86
2023-04-14 00:00:00,13.0,145200.0,94811.58,240011.58
2023-04-15 00:00:00,4.0,21068.0,207615.37,228683.37
2023-04-16 00:00:00,10.0,95980.0,112764.95,208744.95
2023-04-17 00:00:00,10.0,122122.0,133686.74,255808.74
2023-04-18 00:00:00,14.0,170025.0,137722.44,307747.44
2023-04-19 00:00:00,9.0,88493.0,179831.25,268324.25
2023-04-20 00:00:00,14.0,146023.0,796708.61,942731.61
2023-04-21 00:00:00,8.0,55760.0,82386.77,138146.77
2023-04-22 00:00:00,9.0,227640.0,385414.69,613054.69
2023-04-23 00:00:00,7.0,77970.0,73484.56,151454.56
2023-04-24 00:00:00,5.0,28800.0,3729.65,32529.65
2023-04-25 00:00:00,10.0,497745.0,308713.75,806458.75
2023-04-26 00:00:00,10.0,148875.0,114239.31,263114.31
2023-04-27 00:00:00,8.0,80115.0,156985.96,237100.96
2023-04-28 00:00:00,14.0,835884.0,532604.08,1368488.08
2023-04-29 00:00:00,17.0,286000.0,380418.58,666418.58
2023-04-30 00:00:00,26.0,493953.0,162526.59,656479.59
2023-05-01 00:00:00,10.0,113050.0,317146.98,430196.98
2023-05-02 00:00:00,8.0,45455.0,209777.85,255232.85
2023-05-03 00:00:00,10.0,45125.0,106606.96,151731.96
2023-05-04 00:00:00,8.0,50829.0,180293.3,231122.3
2023-05-05 00:00:00,14.0,167225.0,102496.22,269721.22
2023-05-06 00:00:00,3.0,24125.0,27036.44,51161.44
2023-05-07 00:00:00,21.0,334152.0,262217.8,596369.8
2023-05-08 00:00:00,3.0,71225.0,258575.4,329800.4
2023-05-10 00:00:00,13.0,187420.0,130864.8,318284.8
2023-05-11 00:00:00,23.0,197529.0,811099.18,1008628.18
2023-05-12 00:00:00,12.0,229937.0,223249.18,453186.18
2023-05-13 00:00:00,2.0,11410.0,12960.0,24370.0
2023-05-14 00:00:00,11.0,134840.0,254447.44,389287.44
2023-05-15 00:00:00,6.0,55155.0,88578.37,143733.37
2023-05-16 00:00:00,9.0,341730.0,342752.22,684482.22
2023-05-17 00:00:00,19.0,523958.0,391496.78,915454.78
2023-05-18 00:00:00,11.0,108655.0,162255.22,270910.22
2023-05-19 00:00:00,9.0,122750.0,157673.36,280423.36
2023-05-20 00:00:00,7.0,71620.0,54657.66,126277.66
2023-05-21 00:00:00,11.0,193540.0,9654.92,203194.92
2023-05-22 00:00:00,3.0,41100.0,34529.24,75629.24
2023-05-23 00:00:00,13.0,184888.0,182617.4,367505.4
2023-05-24 00:00:00,8.0,67215.0,117634.86,184849.86
2023-05-25 00:00:00,16.0,256031.0,649670.26,905701.26
2023-05-26 00:00:00,7.0,31512.0,246639.05,278151.05
2023-05-27 00:00:00,9.0,201485.0,228746.04,430231.04
2023-05-28 00:00:00,7.0,141500.0,91207.16,232707.16
2023-05-29 00:00:00,17.0,386865.0,210830.48,597695.48
2023-05-30 00:00:00,21.0,248460.0,108943.52,357403.52
2023-05-31 00:00:00,25.0,571075.0,943160.69,1514235.69
2023-06-01 00:00:00,7.0,52040.0,306811.1811548288,52040.0
2023-06-02 00:00:00,8.0,55160.0,25269.5,80429.5
2023-06-03 00:00:00,13.0,250410.0,340789.34,591199.34
2023-06-04 00:00:00,6.0,103355.0,85046.86,188401.86
2023-06-05 00:00:00,3.0,64380.0,217917.36,282297.36
2023-06-06 00:00:00,7.0,142175.0,90901.3,233076.3
2023-06-07 00:00:00,13.0,234744.0,466662.55,701406.55
2023-06-08 00:00:00,10.0,95520.0,281798.17,377318.17
2023-06-09 00:00:00,6.0,44422.5,56172.94,100595.44
2023-06-10 00:00:00,2.0,6200.0,11095.0,17295.0
2023-06-11 00:00:00,1.0,8800.0,10159.0,18959.0
2023-06-12 00:00:00,7.0,81390.0,82266.9,163656.9
2023-06-13 00:00:00,12.0,160055.0,103293.92,263348.92
2023-06-14 00:00:00,5.0,18625.0,72112.88,90737.88
2023-06-15 00:00:00,7.0,238320.0,237283.0,475603.0
2023-06-16 00:00:00,6.0,56010.0,72357.1,128367.1
2023-06-17 00:00:00,4.0,24800.0,4473.28,29273.28
2023-06-18 00:00:00,12.0,178963.0,316136.77,495099.77
2023-06-19 00:00:00,12.0,456200.0,461681.1,917881.1
2023-06-20 00:00:00,13.0,291138.0,278276.83,569414.83
2023-06-21 00:00:00,3.0,36384.0,49212.32,85596.32
2023-06-22 00:00:00,8.0,79686.0,140656.22,220342.22
2023-06-23 00:00:00,9.0,313400.0,302866.75,616266.75
2023-06-24 00:00:00,4.0,66625.0,36199.2,102824.2
2023-06-25 00:00:00,3.0,62970.0,28047.0,91017.0
2023-06-26 00:00:00,13.0,104968.0,580664.51,685632.51
2023-06-27 00:00:00,21.0,1756492.0,2482438.34,4238930.34
2023-06-28 00:00:00,7.0,32850.0,76990.3,109840.3
2023-06-29 00:00:00,20.0,565365.0,1025390.08,1590755.08
2023-06-30 00:00:00,17.0,150710.0,306811.1811548288,150710.0
2023-07-01 00:00:00,13.0,215650.0,301654.51,517304.51
2023-07-02 00:00:00,1.0,17200.0,306811.1811548288,17200.0
2023-07-03 00:00:00,11.0,144420.0,173470.4,317890.4
2023-07-04 00:00:00,14.0,221670.0,820256.5,1041926.5
2023-07-05 00:00:00,6.0,48645.0,20757.02,69402.02
2023-07-06 00:00:00,19.0,275909.0,753717.1,1029626.1
2023-07-07 00:00:00,8.0,97485.0,27221.14,124706.14
2023-07-08 00:00:00,2.0,17880.0,48.8,17928.8
2023-07-09 00:00:00,5.0,50532.5,169552.4,220084.9
2023-07-10 00:00:00,22.0,221210.0,276123.76,497333.76
2023-07-11 00:00:00,7.0,156254.0,457525.81,613779.81
2023-07-12 00:00:00,5.0,53880.0,46703.73,100583.73
2023-07-13 00:00:00,17.0,148330.0,104504.74,252834.74
2023-07-14 00:00:00,4.0,36345.0,101319.74,137664.74
2023-07-15 00:00:00,2.0,11180.0,306811.1811548288,11180.0
2023-07-16 00:00:00,4.0,88333.0,10330.0,98663.0
2023-07-17 00:00:00,3.0,30160.0,43507.9,73667.9
2023-07-18 00:00:00,4.0,56338.0,56460.0,112798.0
2023-07-19 00:00:00,13.0,198405.0,136216.16,334621.16
2023-07-20 00:00:00,13.0,291452.5,817118.99,1108571.49
2023-07-21 00:00:00,17.0,214815.0,211452.94,426267.94
2023-07-22 00:00:00,3.0,55870.0,44139.3,100009.3
2023-07-23 00:00:00,1.0,6630.0,6190.6,12820.6
2023-07-24 00:00:00,9.0,239335.0,455168.69,694503.69
2023-07-25 00:00:00,7.0,81375.0,108986.71,190361.71
2023-07-26 00:00:00,14.0,180105.0,215926.1,396031.1
2023-07-27 00:00:00,10.0,268938.0,227689.32,496627.32
2023-07-28 00:00:00,20.0,450151.0,828910.08,1279061.08
2023-07-29 00:00:00,5.0,25940.0,56116.7,82056.7
2023-07-30 00:00:00,9.0,158580.0,157376.08,315956.08
2023-07-31 00:00:00,34.0,1083058.0,902397.08,1985455.08
2023-08-01 00:00:00,6.0,92850.0,66109.5,158959.5
2023-08-02 00:00:00,4.0,98580.0,829903.29,928483.29
2023-08-03 00:00:00,12.0,234226.0,284776.42,519002.42
2023-08-04 00:00:00,3.0,19120.0,165118.52,184238.52
2023-08-05 00:00:00,1.0,23760.0,168.0,23928.0
2023-08-06 00:00:00,9.0,63550.0,8108.94,71658.94
2023-08-07 00:00:00,6.0,54010.0,48383.0,102393.0
2023-08-08 00:00:00,5.0,28940.0,58453.5,87393.5
2023-08-09 00:00:00,10.0,227385.0,173715.65,401100.65
2023-08-10 00:00:00,7.0,97043.0,254963.14,352006.14
2023-08-11 00:00:00,10.0,321792.5,258376.54,580169.04
2023-08-12 00:00:00,18.0,1049633.0,1029010.08,2078643.08
2023-08-13 00:00:00,5.0,71470.0,273229.7,344699.7
2023-08-14 00:00:00,6.0,66070.0,8652.54,74722.54
2023-08-15 00:00:00,19.0,648139.0,2565042.93,3213181.93
2023-08-16 00:00:00,3.0,81794.0,275590.94,357384.94
2023-08-17 00:00:00,13.0,181447.0,745131.68,926578.68
2023-08-18 00:00:00,14.0,197284.0,641618.19,838902.19
2023-08-19 00:00:00,4.0,39150.0,82133.55,121283.55
2023-08-20 00:00:00,1.0,8510.0,27216.0,35726.0
2023-08-21 00:00:00,10.0,194668.0,536551.34,731219.34
2023-08-22 00:00:00,8.0,84960.0,110732.98,195692.98
2023-08-23 00:00:00,11.0,139261.0,977743.26,1117004.26
